customer_id,gender,senior_citizen,partner,dependents,tenure,contract_type,paperless_billing,payment_method,monthly_call_minutes,monthly_data_usage_gb,number_of_calls,international_calls,roaming_usage,monthly_charges,total_charges,avg_revenue_per_user,internet_service,online_security,tech_support,streaming_tv,streaming_movies,network_type,churn_risk,churn,segment,churn_prediction
CUST00155,Male,1,0,1,29,One year,1,Credit card,694.27,67.85,211,22,13.47,1031.59,18603.04,1312.08,Fiber,1,1,1,1,Vodafone,Low,No,0,0.2
CUST00156,Female,0,0,1,19,Month-to-month,1,Electronic check,433.88,22.05,425,19,11.61,1583.45,23272.2,847.76,Fiber,0,0,0,1,Vodafone,Medium,No,0,0.5
CUST00157,Male,1,0,1,10,One year,0,Electronic check,1055.0,149.87,248,14,4.03,1911.11,36424.67,112.58,DSL,1,1,1,1,Vodafone,High,Yes,0,0.8
CUST00158,Female,0,0,0,10,One year,0,Mailed check,1353.68,134.32,393,27,13.62,241.79,25706.83,1296.62,Fiber,0,1,1,0,Airtel,Medium,No,2,0.5
CUST00159,Male,0,0,0,57,Month-to-month,0,Mailed check,437.55,63.71,416,45,4.99,1444.53,45790.22,1386.32,None,0,1,0,1,Jio,Medium,No,1,0.5
CUST00160,Female,1,1,0,54,Month-to-month,1,Mailed check,1989.06,26.13,177,2,15.68,462.75,13212.87,1322.59,Fiber,0,0,0,0,Jio,Low,No,2,0.2
CUST00161,Male,1,1,0,56,One year,0,Electronic check,663.17,4.94,120,2,17.32,163.55,16640.2,366.23,DSL,0,0,1,0,Vodafone,Medium,No,2,0.5
CUST00162,Male,1,1,0,68,Month-to-month,1,Credit card,636.76,23.2,441,11,9.57,735.07,38988.52,1486.77,None,0,1,0,1,Vodafone,Low,No,2,0.2
CUST00163,Female,0,0,1,69,Month-to-month,0,Credit card,851.77,80.4,417,33,1.08,1189.37,39277.71,1445.83,None,1,0,0,1,Jio,Low,No,1,0.2
CUST00164,Female,1,1,1,55,One year,0,Bank transfer,1492.61,122.46,222,35,14.75,1241.57,48841.36,1298.93,None,1,1,0,0,Vodafone,Medium,No,1,0.5
CUST00165,Female,1,0,1,69,One year,1,Electronic check,1747.78,54.85,176,7,9.34,192.48,31605.44,913.85,None,0,1,0,0,Airtel,Low,No,2,0.2
CUST00166,Male,1,1,1,1,One year,0,Mailed check,654.73,65.38,305,8,1.89,1861.81,28904.77,377.41,DSL,1,0,0,1,Jio,High,Yes,0,0.8
CUST00167,Female,1,0,1,12,One year,0,Credit card,246.31,71.25,294,34,6.62,202.72,29647.97,371.2,None,1,1,1,0,Airtel,Low,No,2,0.2
CUST00168,Male,1,0,1,35,Two year,1,Bank transfer,519.7,3.13,310,23,5.81,511.66,18385.49,826.35,None,0,0,0,0,Vodafone,Medium,No,2,0.5
CUST00169,Male,0,1,1,33,Two year,0,Credit card,177.72,26.97,374,23,14.53,920.76,19555.46,1349.56,Fiber,0,1,0,0,Jio,Low,No,0,0.2
CUST00170,Female,1,1,1,25,Month-to-month,0,Bank transfer,1264.39,75.39,100,34,8.48,1895.74,14352.75,636.04,DSL,1,0,0,1,Airtel,Medium,No,0,0.5
CUST00171,Female,1,1,1,16,Two year,0,Mailed check,1483.99,42.27,43,10,11.74,1982.34,30045.64,791.6,DSL,1,1,1,1,Vodafone,Medium,No,0,0.5
CUST00172,Male,0,1,1,8,Two year,1,Mailed check,864.24,78.74,99,5,10.02,99.67,42091.95,686.87,Fiber,0,1,0,1,Airtel,Medium,No,2,0.5
CUST00173,Male,1,1,1,35,Two year,1,Credit card,1906.06,16.66,24,24,14.49,525.58,31857.51,1133.65,DSL,0,0,0,0,Jio,Low,No,2,0.2
CUST00174,Female,1,0,1,46,Month-to-month,0,Electronic check,1457.77,120.52,79,0,14.36,1051.57,23892.8,238.6,Fiber,0,1,1,1,Jio,Low,No,1,0.2
CUST00175,Female,1,1,1,11,Two year,0,Credit card,765.52,117.67,226,8,8.98,1418.35,3649.63,1108.15,Fiber,1,1,0,1,Vodafone,High,Yes,0,0.8
CUST00176,Female,1,1,0,61,One year,1,Electronic check,213.41,100.64,347,11,2.7,1346.82,12759.07,1199.51,DSL,1,1,0,1,Vodafone,Medium,No,1,0.5
CUST00177,Male,1,0,1,44,One year,1,Credit card,992.47,79.95,80,12,8.16,576.87,42328.26,1101.23,None,1,1,1,0,Airtel,Low,No,2,0.2
CUST00178,Male,0,1,0,11,Month-to-month,1,Electronic check,1012.63,58.79,139,28,3.2,474.28,20112.43,1047.88,Fiber,0,1,0,0,Vodafone,Medium,No,2,0.5
CUST00179,Male,0,0,1,11,Month-to-month,0,Mailed check,1105.67,102.56,363,45,19.18,126.12,44335.5,646.47,None,0,0,1,1,Jio,Medium,No,2,0.5
CUST00180,Male,0,1,1,22,Month-to-month,0,Bank transfer,1368.07,117.38,138,31,19.0,1700.43,12513.94,777.02,Fiber,0,0,1,0,Vodafone,Medium,No,0,0.5
CUST00181,Male,1,1,1,62,Two year,1,Electronic check,536.12,121.38,130,30,9.13,818.71,28998.21,396.58,Fiber,0,1,1,0,Vodafone,Low,No,1,0.2
CUST00182,Male,0,0,0,48,Month-to-month,1,Mailed check,14.94,52.46,191,25,0.55,1741.25,48205.04,1069.11,Fiber,0,0,1,0,Vodafone,Medium,No,1,0.5
CUST00183,Female,1,1,0,63,Month-to-month,0,Bank transfer,1627.56,29.5,134,39,7.49,714.04,28064.06,392.67,None,0,1,1,0,Airtel,Low,No,2,0.2
CUST00184,Male,1,1,1,51,Month-to-month,1,Mailed check,1648.84,51.6,119,23,17.9,1535.47,10841.61,881.16,DSL,1,0,1,1,Vodafone,Medium,No,1,0.5
CUST00185,Male,1,1,1,45,One year,0,Mailed check,1824.13,1.65,395,14,5.76,231.36,11862.59,1145.73,DSL,1,0,1,0,Jio,Medium,No,2,0.5
CUST00186,Male,0,1,1,33,Month-to-month,1,Mailed check,1938.38,63.77,243,41,12.44,1640.74,8305.49,358.24,DSL,0,1,1,1,Vodafone,Medium,No,0,0.5
CUST00187,Female,0,0,1,60,One year,1,Electronic check,326.75,41.39,173,5,3.68,1791.92,1550.86,479.21,None,0,0,0,0,Vodafone,Medium,No,1,0.5
CUST00188,Male,0,0,0,2,One year,0,Mailed check,714.2,118.61,461,28,16.5,602.27,34775.13,714.68,DSL,1,0,1,0,Airtel,Medium,No,2,0.5
CUST00189,Male,1,1,0,13,Month-to-month,1,Mailed check,1704.2,101.38,37,30,17.84,368.54,39262.67,1006.01,None,1,1,0,1,Airtel,Low,No,2,0.2
CUST00190,Female,0,1,1,66,Month-to-month,1,Mailed check,1868.66,4.38,224,15,12.3,471.68,41102.74,552.52,None,0,0,1,0,Vodafone,Medium,No,2,0.5
CUST00191,Male,1,0,0,57,Two year,0,Electronic check,38.91,22.07,112,9,12.48,1747.79,4149.31,348.96,Fiber,0,0,1,0,Airtel,Medium,No,1,0.5
CUST00192,Male,0,0,0,43,Month-to-month,0,Credit card,781.19,81.56,413,44,7.57,642.79,47142.14,317.82,None,0,0,1,1,Airtel,Low,No,2,0.2
CUST00193,Male,0,1,1,45,Month-to-month,0,Mailed check,235.64,92.91,174,39,14.14,538.57,31114.11,467.84,Fiber,1,0,0,1,Airtel,Low,No,2,0.2
CUST00194,Male,1,0,1,31,Month-to-month,0,Credit card,1579.03,115.45,68,3,9.57,1958.88,4873.23,666.45,Fiber,0,1,1,0,Airtel,Medium,No,0,0.5
CUST00195,Male,1,0,1,10,Month-to-month,0,Mailed check,1496.79,145.26,53,28,14.91,1372.02,4701.95,230.12,Fiber,1,0,0,0,Airtel,High,Yes,0,0.8
CUST00196,Female,0,0,0,23,Month-to-month,1,Electronic check,1511.06,105.44,149,7,19.37,1680.23,25735.14,1433.01,None,1,0,0,1,Jio,Medium,No,0,0.5
CUST00197,Female,0,0,1,29,Month-to-month,1,Credit card,786.57,81.96,41,39,16.45,1518.4,12592.56,1498.56,None,0,0,1,0,Vodafone,Medium,No,0,0.5
CUST00198,Female,0,1,0,31,Two year,0,Mailed check,818.43,62.46,258,10,10.35,809.63,12335.15,1319.72,None,0,0,0,1,Vodafone,Low,No,2,0.2
CUST00199,Male,1,0,1,18,Two year,0,Credit card,531.11,110.86,303,0,19.58,1738.22,1082.48,1258.39,Fiber,0,0,0,0,Vodafone,Medium,No,0,0.5
CUST00200,Male,1,1,1,11,Month-to-month,1,Bank transfer,728.18,140.25,40,42,12.14,1216.52,24376.01,700.78,DSL,0,0,0,0,Vodafone,High,Yes,0,0.8
CUST00201,Male,0,1,0,47,Two year,0,Credit card,1966.33,63.72,27,36,1.3,1348.05,4786.35,571.89,Fiber,0,0,1,0,Vodafone,Medium,No,1,0.5
CUST00202,Female,0,0,0,3,One year,0,Mailed check,102.67,87.9,166,22,14.61,718.55,4299.76,706.0,Fiber,1,1,1,0,Airtel,Medium,No,2,0.5
CUST00203,Male,1,1,0,2,Two year,0,Credit card,654.78,31.45,235,29,16.4,1963.21,8353.01,126.44,DSL,1,1,1,0,Airtel,High,Yes,0,0.8
CUST00204,Male,0,1,0,54,One year,1,Mailed check,1581.95,128.69,316,14,2.7,1722.74,1027.58,323.65,None,0,1,1,1,Vodafone,Medium,No,1,0.5
CUST00205,Female,1,0,0,31,Month-to-month,0,Credit card,770.87,107.17,422,28,13.59,380.42,5623.26,865.0,Fiber,0,1,0,0,Jio,Low,No,2,0.2
CUST00206,Male,1,0,0,8,One year,1,Credit card,1900.47,53.53,100,23,18.42,486.37,29919.95,1397.97,DSL,1,1,1,1,Airtel,Medium,No,2,0.5
CUST00207,Female,1,0,1,43,Month-to-month,1,Electronic check,670.97,131.17,488,8,5.03,1521.31,13206.71,1398.23,DSL,0,0,0,1,Airtel,Medium,No,1,0.5
CUST00208,Female,1,1,0,48,Two year,0,Electronic check,1701.02,145.64,328,42,11.7,147.93,3906.68,1100.16,DSL,0,1,1,0,Jio,Low,No,2,0.2
CUST00209,Female,1,1,0,2,One year,0,Credit card,1632.04,43.63,377,10,5.49,736.36,7206.43,778.86,None,1,0,1,0,Vodafone,Medium,No,2,0.5
CUST00210,Male,1,1,1,22,One year,0,Electronic check,28.32,28.4,256,14,15.49,1110.79,2635.55,474.65,None,0,1,1,1,Airtel,Low,No,0,0.2
CUST00211,Male,0,1,0,5,One year,1,Electronic check,811.95,124.87,491,43,11.61,488.33,38959.42,679.64,DSL,0,0,0,0,Vodafone,Medium,No,2,0.5
CUST00212,Male,1,0,0,7,Month-to-month,0,Bank transfer,568.47,87.57,346,45,8.56,1757.99,28293.64,1478.89,DSL,1,0,1,1,Airtel,High,Yes,0,0.8
CUST00213,Male,1,1,1,20,Month-to-month,1,Mailed check,964.42,132.71,29,37,0.58,1788.61,23969.62,1300.1,None,0,1,0,0,Jio,Medium,No,0,0.5
CUST00214,Male,0,0,1,2,Two year,1,Mailed check,930.91,52.45,168,47,18.9,1917.01,43726.83,778.31,None,0,0,1,1,Airtel,High,Yes,0,0.8
CUST00215,Male,1,0,1,32,Two year,1,Bank transfer,1812.0,87.4,40,25,9.95,377.03,4442.86,1295.0,Fiber,1,1,1,0,Jio,Low,No,2,0.2
CUST00216,Male,0,0,0,3,Month-to-month,0,Credit card,375.33,86.79,195,44,16.08,249.65,2339.85,1146.53,None,0,0,1,0,Jio,Medium,No,2,0.5
CUST00217,Female,1,0,1,41,Two year,1,Electronic check,372.56,28.64,496,36,7.84,1155.58,21492.56,664.95,None,1,0,0,0,Vodafone,Low,No,1,0.2
CUST00218,Male,0,1,0,42,One year,1,Mailed check,225.05,148.79,350,23,16.98,1604.62,13568.95,791.72,None,0,0,1,1,Jio,Medium,No,1,0.5
CUST00219,Female,0,0,1,45,One year,0,Bank transfer,1479.92,99.78,400,21,3.2,652.01,24053.0,748.95,None,1,0,1,0,Vodafone,Low,No,2,0.2
CUST00220,Male,1,1,0,71,One year,0,Mailed check,1836.54,99.79,233,17,4.63,556.85,45219.77,120.32,Fiber,0,1,1,0,Vodafone,Low,No,2,0.2
CUST00221,Male,1,0,1,17,Two year,0,Credit card,743.32,44.88,277,8,6.67,1082.67,22589.8,549.9,Fiber,0,0,0,0,Airtel,Low,No,0,0.2
CUST00222,Male,1,0,1,47,One year,1,Bank transfer,133.03,97.73,480,28,1.77,1014.91,8974.34,154.27,DSL,0,0,0,0,Airtel,Low,No,1,0.2
CUST00223,Female,1,0,1,69,One year,1,Credit card,320.48,125.03,454,31,8.88,1010.15,39992.72,1338.88,DSL,0,1,0,0,Vodafone,Low,No,1,0.2
CUST00224,Female,0,1,0,24,Month-to-month,0,Credit card,213.74,122.12,52,11,9.72,869.03,19745.21,921.16,Fiber,0,1,1,0,Vodafone,Low,No,0,0.2
CUST00225,Female,0,0,0,71,Month-to-month,1,Bank transfer,1188.76,138.0,58,40,2.3,1480.41,37874.76,665.7,None,0,0,0,0,Vodafone,Medium,No,1,0.5
CUST00226,Female,0,0,1,34,Two year,1,Mailed check,571.77,22.73,372,16,8.54,1266.91,7498.89,239.51,DSL,0,0,0,1,Vodafone,Medium,No,0,0.5
CUST00227,Male,1,0,1,50,Month-to-month,0,Electronic check,1795.92,27.83,305,24,3.95,1025.85,17189.25,156.92,Fiber,0,1,1,1,Jio,Low,No,1,0.2
CUST00228,Female,0,0,1,42,Two year,1,Electronic check,332.94,106.67,207,13,17.5,1468.33,1618.93,458.64,Fiber,0,0,1,1,Jio,Medium,No,1,0.5
CUST00229,Male,1,1,1,33,Two year,1,Bank transfer,1861.01,121.26,425,24,10.19,596.22,12153.93,654.13,DSL,1,1,0,0,Vodafone,Low,No,2,0.2
CUST00230,Male,1,1,0,27,Month-to-month,0,Electronic check,672.15,101.31,200,26,19.04,1793.49,32527.22,938.31,DSL,0,1,1,0,Airtel,Medium,No,0,0.5
CUST00231,Female,0,0,1,59,Month-to-month,0,Credit card,1735.94,21.86,239,12,6.83,828.92,15010.67,592.86,DSL,1,1,1,0,Airtel,Low,No,1,0.2
CUST00232,Female,1,0,1,19,Two year,1,Mailed check,1898.5,89.44,24,36,6.83,721.43,7390.84,773.69,DSL,1,1,0,1,Vodafone,Low,No,2,0.2
CUST00233,Female,0,1,0,3,Two year,1,Bank transfer,1972.86,112.38,355,9,6.77,1129.32,3283.86,1051.88,DSL,1,1,1,1,Airtel,Medium,No,0,0.5
CUST00234,Female,1,1,0,71,Two year,0,Credit card,1609.15,20.98,477,8,5.37,612.78,30336.38,161.21,DSL,0,0,0,0,Jio,Low,No,2,0.2
CUST00235,Female,0,1,1,25,One year,0,Credit card,212.36,8.85,277,12,15.68,609.61,4316.01,834.78,Fiber,0,1,1,0,Airtel,Medium,No,2,0.5
CUST00236,Female,1,0,1,15,One year,0,Mailed check,120.2,38.59,242,6,5.65,246.96,40040.59,498.7,None,1,0,1,1,Airtel,Low,No,2,0.2
CUST00237,Female,0,1,0,60,Month-to-month,0,Mailed check,1482.06,14.07,376,13,5.76,1337.68,18180.51,1194.84,DSL,1,1,0,1,Vodafone,Medium,No,1,0.5
CUST00238,Female,0,0,0,23,One year,0,Electronic check,1795.11,22.71,248,35,0.94,1833.19,15594.74,552.09,None,1,1,0,0,Vodafone,Medium,No,0,0.5
CUST00239,Male,1,1,1,11,One year,0,Mailed check,340.45,30.9,163,39,19.31,1401.0,31427.41,337.73,Fiber,0,1,1,1,Vodafone,High,Yes,0,0.8
CUST00240,Female,1,1,0,59,Two year,0,Bank transfer,1882.72,79.84,423,4,17.73,1177.7,28052.63,1205.19,DSL,1,0,0,1,Jio,Low,No,1,0.2
CUST00241,Female,0,0,0,34,One year,0,Bank transfer,1224.35,23.8,358,12,5.85,1451.4,49385.62,1176.3,None,0,1,0,1,Vodafone,Medium,No,0,0.5
CUST00242,Male,1,1,1,7,Month-to-month,1,Mailed check,256.78,90.9,423,19,10.42,1935.26,3036.25,749.5,None,1,0,1,1,Jio,High,Yes,0,0.8
CUST00243,Female,1,0,1,44,One year,0,Mailed check,342.4,43.95,86,27,9.65,738.34,42642.81,357.97,DSL,0,0,0,0,Airtel,Low,No,2,0.2
CUST00244,Male,1,1,0,64,One year,0,Credit card,141.25,46.93,242,14,1.75,917.31,30173.87,762.14,Fiber,0,0,0,1,Jio,Low,No,1,0.2
CUST00245,Male,0,0,1,23,One year,0,Bank transfer,295.0,145.13,455,38,10.62,642.82,44189.67,718.6,None,0,1,1,1,Airtel,Low,No,2,0.2
CUST00246,Female,0,1,1,58,Month-to-month,1,Electronic check,1466.93,120.87,180,20,2.27,130.77,34848.66,305.93,DSL,0,0,0,1,Vodafone,Low,No,2,0.2
CUST00247,Male,1,1,1,20,Month-to-month,1,Credit card,445.35,63.91,31,16,8.68,759.11,38236.31,608.1,DSL,1,0,0,0,Airtel,Low,No,2,0.2
CUST00248,Male,1,0,1,27,Two year,0,Credit card,1127.69,67.39,244,5,1.76,235.07,39441.62,1240.44,None,0,0,1,0,Jio,Low,No,2,0.2
CUST00249,Male,0,0,1,60,One year,0,Electronic check,1444.95,17.66,498,45,11.78,1729.96,1250.16,804.24,DSL,1,0,1,1,Airtel,Medium,No,1,0.5
CUST00250,Male,1,0,0,8,Two year,1,Electronic check,1791.6,126.76,282,45,0.98,1458.66,41995.36,281.18,DSL,0,0,0,1,Vodafone,High,Yes,0,0.8
CUST00251,Female,0,0,0,67,Two year,0,Mailed check,1183.95,1.1,416,24,12.57,676.66,34128.98,1338.35,None,1,0,0,1,Vodafone,Medium,No,2,0.5
CUST00252,Male,1,1,1,2,Month-to-month,1,Mailed check,1143.74,22.1,34,9,14.14,722.09,47395.48,1141.62,None,0,0,0,1,Jio,Medium,No,2,0.5
CUST00253,Female,1,1,1,22,Two year,0,Credit card,1826.52,80.34,254,13,11.42,1181.25,7093.01,860.47,Fiber,0,1,0,1,Jio,Low,No,0,0.2
CUST00254,Male,1,1,1,70,One year,0,Bank transfer,596.86,28.67,335,18,9.39,1615.26,46117.97,474.37,None,1,1,1,0,Vodafone,Medium,No,1,0.5
CUST00255,Male,0,1,0,36,Two year,1,Bank transfer,415.37,95.1,255,10,1.22,1464.54,42796.63,235.45,None,1,1,1,1,Airtel,Medium,No,1,0.5
CUST00256,Male,0,1,0,24,Month-to-month,1,Credit card,1746.86,1.04,46,31,0.23,153.75,11703.47,1133.44,Fiber,1,1,0,1,Airtel,Medium,No,2,0.5
CUST00257,Male,0,1,0,12,Month-to-month,1,Bank transfer,158.3,15.21,483,9,6.85,1591.06,6641.47,978.21,Fiber,0,0,1,1,Airtel,Medium,No,0,0.5
CUST00258,Female,0,0,0,22,Month-to-month,1,Bank transfer,387.47,114.82,322,46,15.43,1773.53,31616.26,1247.5,None,0,1,0,0,Vodafone,Medium,No,0,0.5
CUST00259,Female,1,1,1,23,One year,1,Electronic check,828.39,86.69,478,33,12.95,269.79,33959.85,1064.74,None,1,0,0,0,Airtel,Low,No,2,0.2
CUST00260,Male,1,1,1,63,Two year,1,Mailed check,728.89,3.41,364,43,2.51,1562.11,35690.44,316.35,Fiber,0,0,1,0,Jio,High,Yes,1,0.8
CUST00261,Male,0,0,0,30,One year,1,Mailed check,1415.12,31.27,335,28,13.76,577.29,42355.01,733.44,None,0,1,0,0,Vodafone,Low,No,2,0.2
CUST00262,Female,1,1,0,19,Month-to-month,1,Credit card,192.7,36.23,287,28,11.5,429.05,28057.0,536.92,Fiber,1,0,1,0,Vodafone,Low,No,2,0.2
CUST00263,Male,1,1,1,26,One year,1,Electronic check,959.54,127.43,218,21,3.33,1132.37,14555.97,1311.64,Fiber,1,1,1,1,Vodafone,Low,No,0,0.2
CUST00264,Male,0,1,1,11,Month-to-month,0,Bank transfer,1619.02,87.59,468,49,15.11,1149.08,42924.75,483.16,Fiber,1,1,1,1,Jio,Medium,No,0,0.5
CUST00265,Male,1,0,1,20,One year,0,Credit card,1369.85,81.44,13,13,16.61,993.67,21952.9,793.47,Fiber,1,0,1,1,Airtel,Low,No,0,0.2
CUST00266,Female,1,0,1,56,One year,0,Credit card,1266.98,13.46,67,1,4.65,1812.43,22013.25,867.69,DSL,1,1,0,1,Jio,Medium,No,1,0.5
CUST00267,Female,0,1,1,45,Two year,0,Bank transfer,486.33,98.71,181,11,12.72,558.07,24877.91,975.51,DSL,0,0,1,0,Airtel,Low,No,2,0.2
CUST00268,Female,1,0,0,68,Two year,0,Mailed check,793.33,23.81,339,21,7.56,1243.83,41859.97,989.35,DSL,1,0,0,0,Jio,Medium,No,1,0.5
CUST00269,Male,1,1,1,47,Month-to-month,1,Bank transfer,369.64,78.5,282,0,1.17,877.75,48553.52,1003.89,Fiber,0,1,1,1,Jio,Low,No,1,0.2
CUST00270,Male,1,1,0,58,Two year,0,Credit card,1022.76,89.1,239,49,17.23,1759.18,8969.42,597.53,Fiber,0,1,0,0,Airtel,Medium,No,1,0.5
CUST00271,Female,0,1,0,10,Two year,0,Mailed check,1172.49,126.36,155,11,16.41,351.35,6546.14,808.06,Fiber,1,1,0,1,Airtel,Medium,No,2,0.5
CUST00272,Female,0,0,1,22,One year,0,Credit card,1266.05,121.06,446,11,6.36,256.54,14746.73,181.81,DSL,0,1,1,0,Airtel,Low,No,2,0.2
CUST00273,Female,1,1,0,71,Month-to-month,1,Electronic check,1753.15,28.92,284,3,10.63,1985.24,45260.15,838.45,DSL,1,0,0,1,Airtel,Medium,No,1,0.5
CUST00274,Female,1,1,0,24,One year,1,Mailed check,133.04,137.47,351,16,10.25,1195.69,26642.09,970.9,DSL,0,0,1,1,Jio,Low,No,0,0.2
CUST00275,Male,1,1,1,66,One year,1,Credit card,782.74,0.91,326,47,3.55,1831.69,780.1,1142.13,DSL,1,0,0,0,Vodafone,High,Yes,1,0.8
CUST00276,Female,0,1,0,61,Two year,0,Credit card,1186.03,49.85,66,18,2.91,874.61,29305.01,306.23,DSL,0,0,0,1,Vodafone,Low,No,1,0.2
CUST00277,Male,0,1,1,7,Two year,0,Electronic check,1144.54,10.42,344,0,16.89,1247.16,27673.44,967.84,None,0,1,1,1,Jio,High,Yes,0,0.8
CUST00278,Female,0,0,1,38,Month-to-month,0,Bank transfer,53.19,108.28,309,16,17.35,1417.77,4451.6,558.33,DSL,0,0,0,1,Vodafone,Medium,No,1,0.5
CUST00279,Male,1,1,0,21,Two year,0,Mailed check,386.73,75.28,156,33,14.5,1972.61,7873.71,665.34,DSL,0,1,0,1,Airtel,Medium,No,0,0.5
CUST00280,Female,1,0,1,8,One year,0,Credit card,1693.03,26.65,418,42,1.46,313.2,5105.11,764.75,None,0,0,0,0,Airtel,Medium,No,2,0.5
CUST00281,Female,1,1,1,28,Two year,0,Credit card,1035.63,13.23,46,6,18.18,336.08,26297.17,280.51,DSL,0,0,1,0,Jio,Low,No,2,0.2
CUST00282,Female,1,0,0,54,Month-to-month,1,Credit card,832.98,34.3,411,32,19.62,1093.09,26783.59,436.0,Fiber,0,1,0,1,Vodafone,Low,No,1,0.2
CUST00283,Female,1,1,1,31,Month-to-month,1,Credit card,1801.35,138.15,67,5,15.51,205.02,23276.92,188.45,DSL,1,0,1,1,Jio,Low,No,2,0.2
CUST00284,Male,0,1,0,41,One year,1,Bank transfer,159.15,101.81,277,5,7.07,1481.21,22823.34,1463.86,None,1,1,0,1,Airtel,Medium,No,1,0.5
CUST00285,Female,1,0,0,37,One year,1,Bank transfer,1845.4,36.71,41,31,8.12,1981.44,29232.19,367.07,DSL,1,0,0,0,Airtel,Medium,No,0,0.5
CUST00286,Male,1,0,1,38,Two year,0,Bank transfer,65.29,134.11,419,27,17.39,1640.73,33276.71,987.23,DSL,0,0,0,0,Jio,Medium,No,1,0.5
CUST00287,Male,1,1,0,51,Month-to-month,0,Mailed check,1129.71,20.91,419,36,5.6,604.04,48207.21,261.72,None,1,1,0,1,Vodafone,Low,No,2,0.2
CUST00288,Male,0,0,1,37,One year,0,Bank transfer,1114.63,103.42,440,28,2.84,1618.17,27484.09,1075.73,Fiber,1,1,0,0,Jio,Medium,No,1,0.5
CUST00289,Male,1,0,0,31,Two year,0,Mailed check,1281.75,64.01,435,42,16.46,1291.96,13651.59,1324.99,DSL,1,1,1,0,Jio,Medium,No,0,0.5
CUST00290,Female,0,1,1,62,Two year,0,Bank transfer,68.96,40.61,485,29,3.87,325.9,48742.73,765.38,Fiber,1,1,1,0,Jio,Low,No,2,0.2
CUST00291,Male,0,1,1,18,Two year,0,Credit card,1065.73,39.71,98,21,18.15,1174.26,5735.26,1061.07,DSL,0,0,0,0,Vodafone,Low,No,0,0.2
CUST00292,Male,0,1,0,6,One year,0,Electronic check,236.09,75.37,231,4,11.91,1802.88,15976.78,1024.92,Fiber,1,0,1,1,Airtel,High,Yes,0,0.8
CUST00293,Male,0,1,0,9,One year,0,Mailed check,320.4,139.76,60,28,11.11,649.85,45170.02,1015.28,None,0,1,0,1,Vodafone,Medium,No,2,0.5
CUST00294,Female,0,1,1,11,Two year,1,Electronic check,438.56,111.48,306,1,15.51,1351.3,47221.36,248.25,Fiber,0,1,1,1,Airtel,High,Yes,0,0.8
CUST00295,Female,1,0,1,2,Two year,0,Electronic check,1230.22,99.49,495,9,0.33,177.97,32427.81,1243.4,DSL,0,1,1,0,Jio,Medium,No,2,0.5
CUST00296,Female,1,1,0,29,One year,1,Credit card,786.28,131.39,471,45,14.27,1684.01,1223.76,920.46,Fiber,1,1,0,1,Airtel,Medium,No,0,0.5
CUST00297,Female,0,0,1,51,Month-to-month,0,Credit card,179.82,85.77,202,19,11.97,490.28,22407.28,417.67,Fiber,1,1,1,0,Jio,Low,No,2,0.2
CUST00298,Male,0,1,1,69,Two year,0,Mailed check,585.14,29.19,362,17,10.48,1255.39,46671.36,715.81,None,0,1,0,1,Airtel,Medium,No,1,0.5
CUST00299,Male,0,1,0,23,Month-to-month,1,Mailed check,162.48,146.59,70,44,4.35,1094.97,44540.14,1115.08,None,1,0,1,1,Jio,Low,No,0,0.2
CUST00300,Female,1,0,0,7,Month-to-month,0,Mailed check,1331.61,80.44,392,34,16.59,1140.45,44741.88,999.47,DSL,0,0,1,0,Vodafone,Medium,No,0,0.5
CUST00301,Male,1,1,1,56,One year,0,Bank transfer,1119.36,47.64,468,35,5.01,581.1,15045.68,313.67,Fiber,0,1,1,0,Vodafone,Low,No,2,0.2
CUST00302,Male,0,0,0,62,One year,1,Bank transfer,821.3,116.84,300,17,9.8,1161.31,41328.36,941.16,Fiber,0,1,0,1,Jio,Low,No,1,0.2
CUST00303,Male,1,0,0,15,Month-to-month,0,Electronic check,1856.08,69.87,94,11,3.16,1244.23,33779.46,811.98,Fiber,1,1,0,0,Jio,Medium,No,0,0.5
CUST00304,Female,1,0,1,53,One year,1,Mailed check,1042.26,2.36,287,49,19.47,907.37,44738.4,1015.63,Fiber,0,1,0,1,Airtel,Medium,No,1,0.5
CUST00305,Female,0,1,0,43,Month-to-month,0,Electronic check,1776.2,48.33,462,45,3.89,1302.18,32076.75,1198.19,DSL,1,0,0,1,Airtel,Medium,No,1,0.5
CUST00306,Male,0,1,0,35,Month-to-month,0,Bank transfer,1162.38,68.85,49,24,16.06,462.99,19070.03,560.63,Fiber,1,1,1,1,Vodafone,Low,No,2,0.2
CUST00307,Female,1,1,1,14,One year,1,Electronic check,759.82,56.21,63,35,5.26,1072.93,31902.88,672.49,Fiber,0,1,0,1,Vodafone,Low,No,0,0.2
CUST00308,Female,1,1,0,69,One year,0,Electronic check,1082.6,82.99,475,41,5.12,1460.92,18213.07,932.12,None,0,0,1,0,Airtel,Medium,No,1,0.5
CUST00309,Female,1,1,1,49,Two year,1,Mailed check,312.21,27.91,174,40,8.43,798.19,623.56,1194.99,None,1,0,0,1,Vodafone,Low,No,2,0.2
CUST00310,Female,0,1,0,18,One year,0,Mailed check,1352.76,86.08,437,19,16.92,880.18,40930.06,963.67,Fiber,0,1,0,1,Airtel,Low,No,0,0.2
